invoice_id,invoice_amount,submission_hour,supplier_invoice_count_30d,supplier_avg_amount_90d,invoice_amount_zscore,duplicate_invoice_flag,split_invoice_flag,late_night_submission_flag,supplier_age_days,supplier_risk_score,blacklisted_flag,avg_invoice_amount,annual_budget,ocr_total_extracted,image_tamper_flag,amount_to_supplier_90d_avg_ratio,amount_to_supplier_avg_ratio,amount_diff_supplier_90d_avg,supplier_age_years,invoice_day_of_week,weekend_invoice_flag,outside_business_hours_flag,invoice_to_department_budget_ratio,log_invoice_amount,image_metadata_available_flag,invoice_ocr_amount_diff,invoice_ocr_relative_diff,payment_terms_NET30,payment_terms_NET60,payment_terms_NET90,invoice_type_GOODS,invoice_type_SERVICES
HVL-2026-000626,6046.79,2,4,3736.87,2.208,0,0,1,1518,0.35,0,3544.33,1510404.9,6046.69,0,1.6181,1.706,2309.92,4.156,1,0,1,0.004003,8.707449,1,0.1,2e-05,0,1,0,1,0
HVL-2026-000627,1404.46,8,9,1237.85,0.481,0,0,0,4725,0.169,0,1188.62,3215265.61,1390.03,0,1.1346,1.1816,166.61,12.936,2,0,0,0.000437,7.248119,1,14.43,0.01028,0,1,0,1,0
HVL-2026-000628,2235.07,11,6,2219.28,0.025,0,0,0,3095,0.399,0,2071.61,2393827.87,2215.69,0,1.0071,1.0789,15.79,8.474,0,0,0,0.000934,7.712475,1,19.38,0.00867,0,0,1,1,0
HVL-2026-000629,3555.53,13,10,3542.44,0.013,0,0,0,2861,0.372,0,3560.25,3055249.88,0.0,0,1.0037,0.9987,13.09,7.833,5,1,0,0.001164,8.17654,0,0.0,0.0,0,0,1,1,0
HVL-2026-000630,2642.35,9,8,2012.87,1.117,0,0,0,4057,0.148,0,1858.46,2991554.5,2621.61,0,1.3127,1.4218,629.48,11.107,3,0,0,0.000883,7.879803,1,20.74,0.00785,0,1,0,1,0
HVL-2026-000631,2682.26,7,8,2452.54,0.335,0,0,0,80,0.058,0,2284.66,3039553.99,2665.74,0,1.0937,1.174,229.72,0.219,6,1,1,0.000882,7.894787,1,16.52,0.00616,1,0,0,0,1
HVL-2026-000632,935.39,14,10,1459.03,-1.282,0,0,0,4146,0.026,0,1357.83,2344879.45,0.0,0,0.6411,0.6889,-523.65,11.351,1,0,0,0.000399,6.842029,0,0.0,0.0,0,1,0,0,1
HVL-2026-000633,1040.46,17,8,928.61,0.43,0,0,0,1008,0.115,0,911.45,998229.39,1049.84,0,1.1204,1.1415,111.85,2.76,2,0,0,0.001042,6.948381,1,9.37,0.00901,0,1,0,0,1
HVL-2026-000634,2486.93,14,10,2584.91,-0.135,0,0,0,1424,0.51,0,2654.41,2182497.15,2469.62,0,0.9621,0.9369,-97.98,3.899,6,1,0,0.001139,7.819207,1,17.31,0.00696,0,1,0,1,0
HVL-2026-000635,16337.12,15,3,18264.33,-0.377,0,0,0,5094,0.254,0,17307.12,964710.13,16410.78,0,0.8945,0.944,-1927.21,13.947,0,0,0,0.016935,9.701256,1,73.67,0.00451,0,1,0,0,1
HVL-2026-000636,1637.84,17,6,2153.06,-0.855,0,0,0,861,0.052,0,2095.27,2857705.01,1644.66,0,0.7607,0.7817,-515.22,2.357,0,0,0,0.000573,7.401743,1,6.82,0.00417,1,0,0,0,1
HVL-2026-000637,3273.48,14,7,1275.73,5.593,0,0,0,4539,0.681,0,1309.59,3105858.06,3250.88,0,2.566,2.4996,1997.75,12.427,1,0,0,0.001054,8.093913,1,22.59,0.0069,0,1,0,0,1
HVL-2026-000638,1459.44,13,9,1603.64,-0.321,0,0,0,1766,0.055,0,1522.62,2032590.72,1447.91,0,0.9101,0.9585,-144.2,4.835,3,0,0,0.000718,7.286495,1,11.53,0.0079,1,0,0,1,0
HVL-2026-000639,1826.66,18,11,1814.36,0.024,0,0,0,3869,0.073,0,1945.46,613276.69,1835.64,0,1.0068,0.9389,12.3,10.593,2,0,0,0.002979,7.510793,1,8.97,0.00491,0,0,1,0,1
HVL-2026-000640,3859.81,11,6,3542.44,0.32,0,0,0,2861,0.372,0,3671.72,3191206.56,3847.71,0,1.0896,1.0512,317.37,7.833,4,0,0,0.00121,8.258633,1,12.11,0.00314,1,0,0,1,0
HVL-2026-000641,2400.91,15,6,2452.54,-0.075,0,0,0,80,0.058,0,2605.17,804497.76,2393.27,0,0.9789,0.9216,-51.64,0.219,5,1,0,0.002984,7.784018,1,7.63,0.00318,1,0,0,1,0
HVL-2026-000642,4122.74,8,5,3763.06,0.341,0,0,0,2804,0.143,0,3888.61,2928175.06,4120.43,0,1.0956,1.0602,359.68,7.677,5,1,0,0.001408,8.324515,1,2.31,0.00056,1,0,0,1,0
HVL-2026-000643,50164.94,2,3,19610.46,5.565,0,0,1,4971,0.081,0,19614.08,1289331.49,0.0,0,2.5581,2.5576,30554.48,13.61,3,0,1,0.038908,10.823092,0,0.0,0.0,1,0,0,0,1
HVL-2026-000644,1752.17,8,5,1564.68,0.428,0,0,0,3933,0.121,0,1516.55,1884860.0,1770.51,0,1.1198,1.1554,187.49,10.768,2,0,0,0.00093,7.469182,1,18.34,0.01047,0,1,0,0,1
HVL-2026-000645,5006.77,6,8,3324.92,1.807,0,0,0,3246,0.201,0,3482.07,1396949.34,4969.86,0,1.5058,1.4379,1681.85,8.887,5,1,1,0.003584,8.518746,1,36.91,0.00737,1,0,0,0,1
HVL-2026-000646,20256.38,8,8,19025.37,0.231,0,0,0,3417,0.734,0,18231.02,757826.76,20489.83,0,1.0647,1.1111,1231.01,9.355,6,1,0,0.02673,9.916275,1,233.45,0.01152,1,0,0,1,0
HVL-2026-000647,1844.52,14,11,1782.04,0.125,0,0,0,337,0.156,0,1650.98,1335331.88,1832.61,0,1.0351,1.1172,62.49,0.923,1,0,0,0.001381,7.520519,1,11.92,0.00646,0,1,0,1,0
HVL-2026-000648,6787.02,15,6,8086.32,-0.574,0,0,0,4552,0.072,0,8585.01,2651322.71,6808.17,0,0.8393,0.7906,-1299.31,12.463,5,1,0,0.00256,8.822914,1,21.15,0.00312,1,0,0,0,1
HVL-2026-000649,521.49,16,7,487.73,0.247,0,0,0,1191,0.171,0,482.96,3087853.56,515.84,0,1.0692,1.0798,33.76,3.261,5,1,0,0.000169,6.258614,1,5.66,0.01085,1,0,0,1,0
HVL-2026-000650,842.78,9,8,860.0,-0.071,0,0,0,596,0.975,0,846.72,2678460.63,830.61,0,0.98,0.9954,-17.21,1.632,4,0,0,0.000315,6.737896,1,12.17,0.01444,1,0,0,1,0
HVL-2026-000651,8328.23,8,8,7401.97,0.447,0,0,0,2420,0.108,0,7846.34,2579228.52,8222.3,0,1.1251,1.0614,926.27,6.626,1,0,0,0.003229,9.027526,1,105.93,0.01272,0,0,1,0,1
HVL-2026-000652,5803.5,9,5,4996.01,0.577,0,0,0,4936,0.215,0,4664.27,1513964.05,0.0,0,1.1616,1.2442,807.49,13.514,5,1,0,0.003833,8.666389,0,0.0,0.0,1,0,0,0,1
HVL-2026-000653,1469.35,14,7,1560.89,-0.209,0,0,0,1483,0.161,0,1517.02,3125016.63,1449.75,0,0.9414,0.9686,-91.54,4.06,4,0,0,0.00047,7.293253,1,19.59,0.01333,1,0,0,0,1
HVL-2026-000654,4694.21,5,10,4388.99,0.248,0,0,0,3415,0.152,0,4546.86,1880637.36,4698.98,0,1.0695,1.0324,305.23,9.35,4,0,1,0.002496,8.454299,1,4.77,0.00102,0,1,0,1,0
HVL-2026-000655,1061.87,14,8,1153.0,-0.282,0,0,0,4313,0.246,0,1226.63,1862441.71,1079.01,0,0.921,0.8657,-91.13,11.808,0,0,0,0.00057,6.968732,1,17.14,0.01614,1,0,0,0,1
HVL-2026-000656,2041.47,17,7,2029.54,0.021,0,0,0,210,0.147,0,1906.01,725003.35,2054.32,0,1.0059,1.0711,11.92,0.575,3,0,0,0.002816,7.621913,1,12.86,0.0063,1,0,0,1,0
HVL-2026-000657,7445.35,5,8,7508.21,-0.03,0,0,0,956,0.266,0,7978.87,3211193.04,7438.53,0,0.9916,0.9331,-62.86,2.617,5,1,1,0.002319,8.915479,1,6.82,0.00092,1,0,0,0,1
HVL-2026-000658,20056.54,10,9,15778.88,0.968,0,0,0,3197,0.53,0,17024.9,1212426.46,20035.01,0,1.2711,1.1781,4277.66,8.753,0,0,0,0.016542,9.906361,1,21.54,0.00107,1,0,0,0,1
HVL-2026-000659,800.2,15,7,860.0,-0.248,0,0,0,596,0.975,0,858.6,1614626.42,785.59,0,0.9305,0.932,-59.8,1.632,4,0,0,0.000496,6.686111,1,14.61,0.01826,1,0,0,1,0
HVL-2026-000660,2911.28,8,6,2452.55,0.668,0,0,0,3935,0.283,0,2349.13,570987.2,2956.37,0,1.187,1.2393,458.73,10.773,6,1,0,0.005099,7.976692,1,45.08,0.01549,0,1,0,1,0
HVL-2026-000661,3968.62,18,2,3858.96,0.101,0,0,0,4092,0.443,0,3895.79,2963935.39,3953.54,0,1.0284,1.0187,109.65,11.203,1,0,0,0.001339,8.286425,1,15.08,0.0038,1,0,0,1,0
HVL-2026-000662,907.28,8,8,846.86,0.255,0,0,0,3328,0.225,0,822.19,2791715.09,894.27,0,1.0713,1.1035,60.42,9.112,3,0,0,0.000325,6.811549,1,13.01,0.01433,1,0,0,1,0
HVL-2026-000663,6028.77,14,6,6916.3,-0.458,0,0,0,256,0.303,0,7233.59,3096017.87,5911.24,0,0.8717,0.8334,-887.53,0.701,6,1,0,0.001947,8.704465,1,117.54,0.0195,1,0,0,0,1
HVL-2026-000664,8951.25,17,9,8857.75,0.038,0,0,0,4422,0.938,0,8972.24,940225.67,0.0,0,1.0106,0.9977,93.49,12.107,6,1,0,0.00952,9.09966,0,0.0,0.0,1,0,0,0,1
HVL-2026-000665,2248.95,16,6,2193.13,0.091,0,0,0,195,0.27,0,2194.98,1487441.37,2260.9,0,1.0255,1.0246,55.82,0.534,1,0,0,0.001512,7.718663,1,11.95,0.00531,0,0,1,0,1
HVL-2026-000666,1039.51,12,5,1275.73,-0.661,0,0,0,4539,0.681,0,1221.4,2832824.57,0.0,0,0.8148,0.8511,-236.22,12.427,5,1,0,0.000367,6.947465,0,0.0,0.0,0,1,0,0,1
HVL-2026-000667,425.42,12,4,487.73,-0.456,0,0,0,1191,0.171,0,459.11,2738633.91,428.04,0,0.8722,0.9266,-62.32,3.261,3,0,0,0.000155,6.055419,1,2.62,0.00616,1,0,0,1,0
HVL-2026-000668,1676.34,13,4,1564.68,0.255,0,0,0,3933,0.121,0,1496.58,3004176.66,1666.37,0,1.0714,1.1201,111.66,10.768,2,0,0,0.000558,7.424965,1,9.97,0.00595,1,0,0,1,0
HVL-2026-000669,10356.98,7,5,12381.47,-0.584,0,0,0,1757,0.3,0,11396.93,2198601.41,10486.61,0,0.8365,0.9088,-2024.48,4.81,0,0,1,0.004711,9.245513,1,129.63,0.01252,1,0,0,1,0
HVL-2026-000670,7735.79,10,7,7323.41,0.201,0,0,0,514,0.344,0,7260.49,2118092.96,7778.85,0,1.0563,1.0655,412.37,1.407,2,0,0,0.003652,8.953742,1,43.06,0.00557,0,1,0,1,0
HVL-2026-000671,12158.37,11,7,13005.93,-0.233,0,0,0,2474,0.411,0,12604.24,2429083.24,12347.12,0,0.9348,0.9646,-847.56,6.773,3,0,0,0.005005,9.405856,1,188.75,0.01552,1,0,0,1,0
HVL-2026-000672,6194.83,17,6,7921.58,-0.779,0,0,0,2692,0.307,0,7819.52,1790489.84,6242.33,0,0.782,0.7922,-1726.75,7.37,4,0,0,0.00346,8.731632,1,47.5,0.00767,1,0,0,1,0
HVL-2026-000673,3217.39,15,10,4667.45,-1.11,0,0,0,3427,0.201,0,4681.26,2667261.74,3221.97,0,0.6893,0.6873,-1450.06,9.383,6,1,0,0.001206,8.076636,1,4.58,0.00142,1,0,0,0,1
HVL-2026-000674,6533.19,21,10,5664.74,0.548,0,0,0,1382,0.168,0,5458.67,1111021.36,6519.85,0,1.1533,1.1968,868.45,3.784,5,1,1,0.00588,8.784804,1,13.34,0.00204,1,0,0,0,1
HVL-2026-000675,2898.71,8,3,2708.33,0.251,0,0,0,5021,0.361,0,2596.93,589693.24,2910.71,0,1.0703,1.1162,190.37,13.747,5,1,0,0.004916,7.972364,1,12.0,0.00414,1,0,0,1,0
HVL-2026-000676,2877.69,22,7,1329.87,4.157,1,1,1,219,0.464,0,1410.08,1003532.21,2885.23,0,2.1639,2.0408,1547.81,0.6,3,0,1,0.002868,7.965089,1,7.54,0.00262,1,0,0,1,0
HVL-2026-000677,670.51,15,5,744.45,-0.355,0,0,0,778,0.185,0,772.62,3218301.51,0.0,0,0.9007,0.8678,-73.95,2.13,2,0,0,0.000208,6.509525,0,0.0,0.0,1,0,0,1,0
HVL-2026-000678,5405.39,14,8,4878.86,0.385,0,0,0,2772,0.199,0,5169.78,733006.88,5416.4,0,1.1079,1.0456,526.53,7.589,6,1,0,0.007374,8.595337,1,11.01,0.00204,1,0,0,0,1
HVL-2026-000679,1460.93,11,10,1329.87,0.352,0,0,0,219,0.244,0,1382.26,627734.51,1456.19,0,1.0986,1.0569,131.06,0.6,5,1,0,0.002327,7.287516,1,4.75,0.00325,1,0,0,0,1
HVL-2026-000680,1688.46,11,5,1459.03,0.562,0,0,0,4146,0.026,0,1344.76,1299338.14,1702.77,0,1.1572,1.2556,229.43,11.351,3,0,0,0.001299,7.432167,1,14.3,0.00847,0,1,0,0,1
HVL-2026-000681,40215.37,14,4,18264.33,4.292,1,1,0,5094,0.474,0,17368.54,1517735.65,40135.67,0,2.2019,2.3154,21951.04,13.947,6,1,0,0.026497,10.602029,1,79.7,0.00198,1,0,0,1,0
HVL-2026-000682,503.88,12,3,487.73,0.118,0,0,0,1191,0.171,0,506.37,2504300.21,0.0,0,1.0331,0.9951,16.15,3.261,2,0,0,0.000201,6.224316,0,0.0,0.0,0,1,0,1,0
HVL-2026-000683,8324.33,7,11,8857.75,-0.215,0,0,0,4422,0.938,0,8366.89,738445.67,8274.72,0,0.9398,0.9949,-533.42,12.107,6,1,1,0.011273,9.027058,1,49.62,0.00596,0,1,0,1,0
HVL-2026-000684,1985.6,16,7,1682.69,0.643,0,0,0,1144,0.249,0,1752.37,1866074.16,2008.03,0,1.18,1.1331,302.91,3.132,2,0,0,0.001064,7.594179,1,22.43,0.0113,1,0,0,1,0
HVL-2026-000685,1957.77,9,14,2153.06,-0.324,0,0,0,861,0.052,0,2011.05,2452306.25,1915.36,0,0.9093,0.9735,-195.29,2.357,3,0,0,0.000798,7.580071,1,42.41,0.02166,0,1,0,0,1
HVL-2026-000686,1486.01,18,9,1306.89,0.489,0,0,0,3592,0.28,0,1239.3,2380634.93,1489.25,0,1.1371,1.1991,179.12,9.834,3,0,0,0.000624,7.304523,1,3.24,0.00218,0,1,0,0,1
HVL-2026-000687,5864.43,21,5,5830.54,0.021,0,0,0,2143,0.405,0,5516.82,1149095.38,5855.78,0,1.0058,1.063,33.89,5.867,1,0,1,0.005104,8.676831,1,8.65,0.00148,1,0,0,1,0
HVL-2026-000688,21885.48,13,2,19610.46,0.414,0,0,0,4971,0.081,0,20265.22,1261941.02,21798.87,0,1.116,1.08,2275.02,13.61,5,1,0,0.017343,9.993625,1,86.62,0.00396,1,0,0,0,1
HVL-2026-000689,539.28,13,9,603.67,-0.381,0,0,0,4472,0.378,0,590.3,624828.5,530.22,0,0.8933,0.9136,-64.38,12.244,3,0,0,0.000863,6.292092,1,9.07,0.01681,0,1,0,1,0
HVL-2026-000690,5531.15,20,7,2193.13,5.436,0,1,0,195,0.37,0,2085.79,1168990.88,5586.37,0,2.522,2.6518,3338.02,0.534,2,0,1,0.004732,8.618332,1,55.22,0.00998,1,0,0,1,0
HVL-2026-000691,3558.97,12,3,3502.22,0.058,0,0,0,2078,0.156,0,3486.05,2194627.98,3560.79,0,1.0162,1.0209,56.75,5.689,3,0,0,0.001622,8.177506,1,1.82,0.00051,0,1,0,1,0
HVL-2026-000692,5048.16,14,11,5022.04,0.019,0,0,0,3392,0.229,0,5405.85,1432941.4,5107.97,0,1.0052,0.9338,26.12,9.287,2,0,0,0.003523,8.526977,1,59.82,0.01185,1,0,0,0,1
HVL-2026-000693,2658.17,15,6,2776.14,-0.152,0,0,0,1079,0.195,0,2689.2,3023756.87,2646.93,0,0.9575,0.9885,-117.97,2.954,6,1,0,0.000879,7.885769,1,11.24,0.00423,0,1,0,1,0
HVL-2026-000694,2465.78,13,9,2776.14,-0.399,0,0,0,1079,0.195,0,2718.96,1464441.41,2496.38,0,0.8882,0.9069,-310.37,2.954,6,1,0,0.001684,7.810667,1,30.61,0.01241,0,1,0,1,0
HVL-2026-000695,1710.63,5,6,1682.61,0.059,0,0,0,1110,0.029,0,1650.23,2153493.76,1728.18,0,1.0167,1.0366,28.03,3.039,3,0,1,0.000794,7.445204,1,17.54,0.01025,0,1,0,0,1
HVL-2026-000696,4402.8,6,4,5161.64,-0.525,0,0,0,660,0.063,0,5047.81,2765545.29,4418.16,0,0.853,0.8722,-758.84,1.807,0,0,1,0.001592,8.390222,1,15.36,0.00349,0,1,0,1,0
HVL-2026-000697,1482.46,14,10,1450.06,0.08,0,0,0,1826,0.313,0,1406.95,490309.59,1471.69,0,1.0223,1.0537,32.4,4.999,1,0,0,0.003024,7.302134,1,10.77,0.00727,0,1,0,0,1
HVL-2026-000698,336.08,9,9,371.49,-0.34,0,0,0,837,0.425,0,399.37,547752.89,341.19,0,0.9047,0.8415,-35.41,2.292,6,1,0,0.000614,5.820314,1,5.11,0.0152,0,1,0,1,0
HVL-2026-000699,6762.9,16,2,6000.82,0.454,0,0,0,4246,0.102,0,6207.58,2501622.18,6741.55,0,1.127,1.0895,762.09,11.625,1,0,0,0.002703,8.819356,1,21.35,0.00316,0,1,0,1,0
HVL-2026-000700,392.13,12,6,415.04,-0.197,0,0,0,1005,0.126,0,391.27,1907583.92,395.94,0,0.9448,1.0022,-22.91,2.752,2,0,0,0.000206,5.974141,1,3.81,0.00972,1,0,0,0,1
HVL-2026-000701,10548.14,14,10,9151.08,0.545,0,0,0,3124,0.287,0,8624.63,1827675.86,10626.46,0,1.1527,1.223,1397.06,8.553,2,0,0,0.005771,9.2638,1,78.32,0.00742,0,1,0,1,0
HVL-2026-000702,1863.36,8,6,1564.68,0.682,0,0,0,3933,0.121,0,1459.57,1482173.81,1864.94,0,1.1909,1.2766,298.67,10.768,0,0,0,0.001257,7.530672,1,1.58,0.00085,1,0,0,0,1
HVL-2026-000703,1807.91,11,6,1448.1,0.887,0,0,0,2211,0.492,0,1444.47,491608.98,1819.61,0,1.2485,1.2516,359.81,6.053,3,0,0,0.003678,7.500479,1,11.7,0.00647,1,0,0,0,1
HVL-2026-000704,1236.45,8,8,1237.85,-0.004,0,0,0,4725,0.169,0,1159.23,2304608.38,1250.13,0,0.9989,1.0666,-1.41,12.936,5,1,0,0.000537,7.120804,1,13.69,0.01107,1,0,0,1,0
HVL-2026-000705,7283.92,15,6,7401.97,-0.057,0,0,0,2420,0.108,0,7852.67,614448.73,7184.23,0,0.9841,0.9276,-118.05,6.626,4,0,0,0.011854,8.893561,1,99.69,0.01369,0,1,0,0,1
HVL-2026-000706,4717.7,10,4,5664.74,-0.597,0,0,0,1382,0.168,0,5962.86,1667602.64,4720.41,0,0.8328,0.7912,-947.05,3.784,3,0,0,0.002829,8.459288,1,2.71,0.00057,1,0,0,1,0
HVL-2026-000707,4840.07,3,3,2373.45,3.712,1,0,1,667,0.217,0,2278.56,3117762.12,0.0,1,2.0393,2.1242,2466.61,1.826,4,0,1,0.001552,8.48489,0,0.0,0.0,1,0,0,0,1
HVL-2026-000708,3512.8,17,13,3502.22,0.011,0,0,0,2078,0.156,0,3770.35,3200899.56,3504.94,0,1.003,0.9317,10.58,5.689,0,0,0,0.001097,8.164453,1,7.86,0.00224,1,0,0,0,1
HVL-2026-000709,504.53,12,8,487.73,0.123,0,0,0,1191,0.171,0,479.5,2659910.0,502.09,0,1.0344,1.0522,16.79,3.261,6,1,0,0.00019,6.225599,1,2.43,0.00482,1,0,0,1,0
HVL-2026-000710,4359.64,10,4,4440.2,-0.065,0,0,0,3864,0.376,0,4179.73,1858557.15,4323.27,0,0.9819,1.043,-80.56,10.579,3,0,0,0.002346,8.380374,1,36.37,0.00834,1,0,0,1,0
HVL-2026-000711,2084.07,15,8,1782.04,0.605,0,0,0,337,0.156,0,1886.68,3210305.09,2070.98,0,1.1695,1.1046,302.03,0.923,4,0,0,0.000649,7.642556,1,13.09,0.00628,1,0,0,0,1
HVL-2026-000712,1465.09,21,8,1782.04,-0.635,0,0,0,337,0.156,0,1759.01,2886230.74,1490.36,0,0.8221,0.8329,-316.95,0.923,2,0,1,0.000508,7.290353,1,25.27,0.01725,1,0,0,1,0
HVL-2026-000713,1847.1,18,9,1764.27,0.168,0,0,0,788,0.4,0,1788.99,534197.19,1835.95,0,1.0469,1.0325,82.83,2.157,2,0,0,0.003458,7.521916,1,11.15,0.00604,1,0,0,1,0
HVL-2026-000714,4732.24,14,4,5830.54,-0.673,0,0,0,2143,0.405,0,5982.56,713897.41,0.0,0,0.8116,0.791,-1098.3,5.867,6,1,0,0.006629,8.462366,0,0.0,0.0,1,0,0,0,1
HVL-2026-000715,1756.68,3,7,973.94,2.87,1,1,1,3424,0.381,0,926.79,757934.31,1583.71,0,1.8037,1.8955,782.75,9.374,4,0,1,0.002318,7.471752,1,172.98,0.09847,0,0,1,1,0
HVL-2026-000716,12159.81,6,6,12532.32,-0.106,0,0,0,1486,0.109,0,12866.63,648460.27,12196.54,0,0.9703,0.9451,-372.51,4.068,2,0,1,0.018752,9.405974,1,36.73,0.00302,1,0,0,0,1
HVL-2026-000717,5064.31,7,10,5161.64,-0.067,0,0,0,660,0.063,0,4806.75,2730080.79,5056.72,0,0.9811,1.0536,-97.32,1.807,2,0,1,0.001855,8.530171,1,7.59,0.0015,1,0,0,1,0
HVL-2026-000718,4063.23,7,4,3502.22,0.572,0,0,0,2078,0.156,0,3301.69,1586752.75,4116.57,0,1.1602,1.2307,561.01,5.689,3,0,1,0.002561,8.309979,1,53.34,0.01313,1,0,0,0,1
HVL-2026-000719,389.32,14,7,377.33,0.113,0,0,0,4066,0.401,0,349.17,1859827.88,389.51,0,1.0318,1.115,11.99,11.132,1,0,0,0.000209,5.966966,1,0.19,0.00048,1,0,0,0,1
HVL-2026-000720,2385.14,18,7,2490.88,-0.152,0,0,0,3235,0.278,0,2343.19,1208545.27,2355.23,0,0.9576,1.0179,-105.74,8.857,6,1,0,0.001974,7.777434,1,29.92,0.01254,1,0,0,1,0
HVL-2026-000721,428.55,14,3,414.6,0.12,0,0,0,4130,0.302,0,426.25,2978885.45,435.17,0,1.0336,1.0054,13.95,11.307,2,0,0,0.000144,6.062731,1,6.63,0.01547,1,0,0,1,0
HVL-2026-000722,1590.96,17,9,2254.12,-1.051,0,0,0,4469,0.456,0,2108.52,2716880.69,1607.85,0,0.7058,0.7545,-663.16,12.235,2,0,0,0.000586,7.372719,1,16.89,0.01062,0,0,1,1,0
HVL-2026-000723,1087.89,16,7,949.23,0.522,0,0,0,4586,0.269,0,972.66,1817198.69,1086.39,0,1.1461,1.1185,138.67,12.556,5,1,0,0.000599,6.992916,1,1.5,0.00138,1,0,0,1,0
HVL-2026-000724,415.66,8,10,376.6,0.37,0,0,0,1341,0.139,0,377.55,3042261.25,413.73,0,1.1037,1.101,39.07,3.671,2,0,0,0.000137,6.032281,1,1.93,0.00464,0,1,0,0,1
HVL-2026-000725,4926.97,14,9,4996.01,-0.049,0,0,0,4936,0.215,0,5076.84,478500.4,4931.46,0,0.9862,0.9705,-69.04,13.514,6,1,0,0.010297,8.502683,1,4.49,0.00091,1,0,0,0,1
HVL-2026-000726,6445.21,12,7,5776.67,0.413,0,0,0,4612,0.177,0,5490.67,1752690.0,0.0,0,1.1157,1.1738,668.54,12.627,6,1,0,0.003677,8.771247,0,0.0,0.0,1,0,0,0,1
HVL-2026-000727,2427.51,9,5,2373.45,0.081,0,0,0,667,0.097,0,2466.8,610723.4,0.0,0,1.0228,0.9841,54.05,1.826,2,0,0,0.003975,7.795032,0,0.0,0.0,1,0,0,0,1
HVL-2026-000728,2509.4,13,4,860.0,6.85,0,0,0,596,0.975,0,894.22,1938965.28,2542.88,0,2.9179,2.8062,1649.4,1.632,6,1,0,0.001294,7.828199,1,33.48,0.01334,1,0,0,0,1
HVL-2026-000729,1576.31,8,12,1782.04,-0.412,0,0,0,337,0.156,0,1647.91,1889702.21,1595.63,0,0.8846,0.9566,-205.73,0.923,0,0,0,0.000834,7.363476,1,19.32,0.01226,1,0,0,0,1
HVL-2026-000730,3517.75,11,2,3542.44,-0.025,0,0,0,2861,0.372,0,3773.45,3001146.54,3554.13,0,0.993,0.9322,-24.7,7.833,0,0,0,0.001172,8.16586,1,36.38,0.01034,1,0,0,0,1
HVL-2026-000731,13584.52,17,4,15790.13,-0.499,0,0,0,5072,0.169,0,16536.47,2182506.58,13581.75,0,0.8603,0.8215,-2205.6,13.886,3,0,0,0.006224,9.51676,1,2.77,0.0002,1,0,0,0,1
HVL-2026-000732,2032.43,7,8,2012.87,0.035,0,0,0,4057,0.148,0,1851.93,2344668.89,2059.4,0,1.0097,1.0975,19.56,11.107,6,1,1,0.000867,7.61748,1,26.97,0.01327,1,0,0,0,1
HVL-2026-000733,3447.98,10,9,2960.97,0.587,0,0,0,4175,0.317,0,3123.33,2319818.87,3401.8,0,1.1645,1.1039,487.0,11.431,0,0,0,0.001486,8.145833,1,46.18,0.01339,1,0,0,1,0
HVL-2026-000734,12442.18,17,8,15790.13,-0.757,0,0,0,5072,0.169,0,15398.55,3071029.41,12449.63,0,0.788,0.808,-3347.95,13.886,3,0,0,0.004051,9.428928,1,7.45,0.0006,1,0,0,1,0
HVL-2026-000735,2081.47,14,9,2153.82,-0.12,0,0,0,4230,0.107,0,2148.42,2032817.04,2071.51,0,0.9664,0.9688,-72.34,11.581,4,0,0,0.001024,7.641312,1,9.96,0.00479,0,0,1,1,0
HVL-2026-000736,532.37,16,11,487.73,0.327,0,0,0,1191,0.171,0,496.36,1709138.35,0.0,0,1.0915,1.0726,44.64,3.261,0,0,0,0.000311,6.279217,0,0.0,0.0,1,0,0,0,1
HVL-2026-000737,340.33,14,11,376.6,-0.344,0,0,0,1341,0.139,0,352.08,579688.87,344.49,0,0.9037,0.9666,-36.27,3.671,5,1,0,0.000587,5.832841,1,4.16,0.01222,0,1,0,1,0
HVL-2026-000738,3511.94,18,5,4716.05,-0.912,0,0,0,715,0.238,0,4696.99,766258.42,3537.93,0,0.7447,0.7477,-1204.12,1.958,3,0,0,0.004583,8.164208,1,25.99,0.0074,0,1,0,0,1
HVL-2026-000739,4360.9,16,9,4003.32,0.319,0,0,0,2551,0.416,0,4117.06,543453.42,4327.32,0,1.0893,1.0592,357.58,6.984,4,0,0,0.008024,8.380664,1,33.58,0.0077,1,0,0,0,1
HVL-2026-000740,2201.29,18,7,1968.57,0.422,0,0,0,3302,0.227,0,1968.14,3234611.65,2195.57,0,1.1182,1.1185,232.72,9.04,3,0,0,0.000681,7.697254,1,5.72,0.0026,1,0,0,0,1
HVL-2026-000741,6756.41,11,14,6858.66,-0.053,0,0,0,2571,0.063,0,7154.04,2584084.49,6736.36,0,0.9851,0.9444,-102.25,7.039,3,0,0,0.002615,8.818395,1,20.05,0.00297,1,0,0,0,1
HVL-2026-000742,1984.37,16,10,2011.94,-0.049,0,0,0,3717,0.225,0,2014.53,2491824.29,1987.52,0,0.9863,0.985,-27.57,10.177,1,0,0,0.000796,7.593561,1,3.15,0.00159,1,0,0,1,0
HVL-2026-000743,7859.91,12,4,6696.41,0.621,0,0,0,259,0.108,0,6686.09,2979278.53,7812.48,0,1.1738,1.1756,1163.51,0.709,3,0,0,0.002638,8.969658,1,47.44,0.00604,0,1,0,1,0
