invoice_id,invoice_amount,submission_hour,supplier_invoice_count_30d,supplier_avg_amount_90d,invoice_amount_zscore,duplicate_invoice_flag,split_invoice_flag,late_night_submission_flag,supplier_age_days,supplier_risk_score,blacklisted_flag,avg_invoice_amount,annual_budget,ocr_total_extracted,image_tamper_flag,amount_to_supplier_90d_avg_ratio,amount_to_supplier_avg_ratio,amount_diff_supplier_90d_avg,supplier_age_years,invoice_day_of_week,weekend_invoice_flag,outside_business_hours_flag,invoice_to_department_budget_ratio,log_invoice_amount,image_metadata_available_flag,invoice_ocr_amount_diff,invoice_ocr_relative_diff,payment_terms_NET30,payment_terms_NET60,payment_terms_NET90,invoice_type_GOODS,invoice_type_SERVICES
NBM-2026-000589,3876.82,10,4,3025.65,1.005,0,0,0,2539,0.437,0,3034.17,2626044.05,3886.85,0,1.2813,1.2777,851.17,6.951,2,0,0,0.001476,8.263028,1,10.03,0.00259,1,0,0,1,0
NBM-2026-000590,3131.04,18,5,3288.3,-0.171,0,0,0,4255,0.153,0,3249.11,1668353.12,3149.95,0,0.9522,0.9637,-157.27,11.65,0,0,0,0.001877,8.049439,1,18.92,0.00604,1,0,0,0,1
NBM-2026-000591,30062.73,9,6,13283.8,4.511,0,0,0,4303,0.229,0,13850.43,1658440.35,30178.1,0,2.2631,2.1705,16778.93,11.781,3,0,0,0.018127,10.311075,1,115.37,0.00384,0,0,1,1,0
NBM-2026-000592,3852.48,14,6,5842.64,-1.217,0,0,0,5112,0.092,0,5925.47,787818.36,3855.57,0,0.6594,0.6502,-1990.16,13.996,0,0,0,0.00489,8.256732,1,3.1,0.0008,0,1,0,1,0
NBM-2026-000593,3253.49,12,6,2876.97,0.467,0,0,0,1386,0.056,0,3032.29,4154182.56,3274.68,0,1.1309,1.0729,376.52,3.795,4,0,0,0.000783,8.087792,1,21.19,0.00651,1,0,0,0,1
NBM-2026-000594,1439.08,11,7,1480.76,-0.101,0,0,0,4511,0.403,0,1455.25,3938285.09,1417.57,0,0.9719,0.9889,-41.68,12.35,0,0,0,0.000365,7.272452,1,21.5,0.01494,0,1,0,0,1
NBM-2026-000595,4032.09,22,7,1523.1,5.883,0,0,1,2351,0.153,0,1478.78,1831789.66,3976.63,0,2.6473,2.7266,2509.0,6.437,5,1,1,0.002201,8.302289,1,55.46,0.01376,0,0,1,0,1
NBM-2026-000596,1516.0,14,9,1498.56,0.042,0,0,0,2936,0.067,0,1425.3,2280888.0,1550.63,0,1.0116,1.0636,17.45,8.038,3,0,0,0.000665,7.324492,1,34.62,0.02284,1,0,0,0,1
NBM-2026-000597,1851.17,7,12,1949.21,-0.18,0,0,0,1778,0.893,0,1959.18,2352162.8,1864.42,0,0.9497,0.9449,-98.04,4.868,6,1,1,0.000787,7.524116,1,13.24,0.00715,1,0,0,0,1
NBM-2026-000598,2459.97,14,8,2688.77,-0.304,0,0,0,2057,0.175,0,2657.08,1711051.06,2427.0,0,0.9149,0.9258,-228.8,5.632,2,0,0,0.001438,7.808311,1,32.97,0.0134,1,0,0,1,0
NBM-2026-000599,5319.8,9,11,4335.94,0.81,0,0,0,651,0.316,0,4638.6,4251230.87,5306.03,0,1.2269,1.1469,983.86,1.782,4,0,0,0.001251,8.579379,1,13.77,0.00259,1,0,0,0,1
NBM-2026-000600,2452.06,8,6,2745.45,-0.382,0,0,0,1384,0.076,0,2850.07,3240047.69,2479.58,0,0.8931,0.8604,-293.39,3.789,2,0,0,0.000757,7.805092,1,27.52,0.01122,1,0,0,1,0
NBM-2026-000601,5133.99,6,1,4364.16,0.63,0,0,0,2772,0.193,0,4017.85,1372129.52,5099.7,0,1.1764,1.2778,769.83,7.589,0,0,1,0.003742,8.543834,1,34.29,0.00668,1,0,0,1,0
NBM-2026-000602,4368.29,17,4,4335.94,0.027,0,0,0,651,0.316,0,4644.27,886920.88,4386.73,0,1.0075,0.9406,32.35,1.782,0,0,0,0.004925,8.382355,1,18.44,0.00422,1,0,0,1,0
NBM-2026-000603,1241.99,5,6,1243.33,-0.004,0,0,0,2280,0.328,0,1282.51,2556640.14,1251.48,0,0.9989,0.9684,-1.35,6.242,0,0,1,0.000486,7.125273,1,9.5,0.00765,1,0,0,1,0
NBM-2026-000604,10748.14,10,12,10069.78,0.241,0,0,0,2043,0.316,0,9905.66,1174446.68,10715.54,0,1.0674,1.085,678.36,5.593,0,0,0,0.009152,9.282581,1,32.6,0.00303,1,0,0,0,1
NBM-2026-000605,3187.37,14,11,3025.65,0.191,0,0,0,2539,0.437,0,2915.13,1011780.59,3191.66,0,1.0534,1.0934,161.72,6.951,3,0,0,0.00315,8.067265,1,4.29,0.00134,1,0,0,1,0
NBM-2026-000606,624.83,7,4,690.06,-0.338,0,0,0,2697,0.189,0,705.86,2632624.56,0.0,0,0.9055,0.8852,-65.23,7.384,2,0,1,0.000237,6.439075,0,0.0,0.0,0,1,0,1,0
NBM-2026-000607,12528.44,6,6,5842.64,4.087,1,0,0,5112,0.212,0,6076.17,1793784.04,12627.46,0,2.1443,2.0619,6685.8,13.996,3,0,1,0.006984,9.435836,1,99.02,0.0079,1,0,0,1,0
NBM-2026-000608,2102.85,13,3,2144.43,-0.069,0,0,0,359,0.198,0,2196.93,3907971.47,2099.62,0,0.9806,0.9572,-41.57,0.983,1,0,0,0.000538,7.651527,1,3.23,0.00154,1,0,0,1,0
NBM-2026-000609,1590.01,14,5,1480.76,0.263,0,0,0,4511,0.403,0,1422.82,817723.44,1599.24,0,1.0738,1.1175,109.25,12.35,0,0,0,0.001944,7.372124,1,9.23,0.0058,1,0,0,1,0
NBM-2026-000610,6181.16,12,4,6505.53,-0.178,0,0,0,3103,0.205,0,6085.85,3389912.7,6276.29,0,0.9501,1.0157,-324.37,8.496,3,0,0,0.001823,8.729423,1,95.13,0.01539,1,0,0,0,1
NBM-2026-000611,2205.26,9,7,2181.22,0.039,0,0,0,2598,0.108,0,2008.34,904251.74,2193.0,0,1.011,1.098,24.04,7.113,5,1,0,0.002439,7.699055,1,12.26,0.00556,1,0,0,1,0
NBM-2026-000612,8290.99,11,3,2819.03,6.932,0,1,0,4058,0.32,0,3042.88,1719641.54,8247.12,0,2.9411,2.7247,5471.96,11.11,3,0,0,0.004821,9.023045,1,43.87,0.00529,1,0,0,1,0
NBM-2026-000613,10302.23,23,2,5228.47,3.466,1,0,1,3355,0.408,0,5389.37,2373312.51,0.0,0,1.9704,1.9116,5073.76,9.185,1,0,1,0.004341,9.240213,0,0.0,0.0,1,0,0,1,0
NBM-2026-000614,4317.68,14,3,4086.97,0.202,0,0,0,4714,0.069,0,4381.35,2230176.55,4376.07,0,1.0565,0.9855,230.71,12.906,6,1,0,0.001936,8.370705,1,58.39,0.01352,1,0,0,0,1
NBM-2026-000615,18136.3,6,9,17801.94,0.067,0,0,0,3901,0.478,0,17091.77,1462654.45,18349.16,0,1.0188,1.0611,334.36,10.68,2,0,1,0.0124,9.805726,1,212.86,0.01174,0,0,1,1,0
NBM-2026-000616,1443.57,13,7,1285.76,0.438,0,0,0,3459,0.051,0,1212.69,3193407.57,1442.19,0,1.1227,1.1904,157.81,9.47,4,0,0,0.000452,7.275564,1,1.38,0.00095,1,0,0,1,0
NBM-2026-000617,2751.88,9,6,2985.48,-0.279,0,0,0,3200,0.206,0,3009.2,4177825.29,2810.01,0,0.9218,0.9145,-233.6,8.761,3,0,0,0.000659,7.920401,1,58.13,0.02112,1,0,0,0,1
NBM-2026-000618,958.14,18,12,1482.32,-1.263,0,0,0,1927,0.944,0,1365.3,1142627.69,956.68,0,0.6464,0.7018,-524.17,5.276,6,1,0,0.000839,6.866038,1,1.47,0.00153,1,0,0,1,0
NBM-2026-000619,725.66,7,9,527.86,1.338,0,0,0,3905,0.468,0,550.36,3101568.14,730.9,0,1.3747,1.3185,197.79,10.691,0,0,1,0.000234,6.588453,1,5.25,0.00723,1,0,0,1,0
NBM-2026-000620,1764.48,13,10,2171.13,-0.669,0,0,0,2428,0.21,0,2086.79,1226195.94,1766.43,0,0.8127,0.8455,-406.65,6.648,5,1,0,0.001439,7.476179,1,1.95,0.00111,1,0,0,0,1
NBM-2026-000621,1659.4,17,12,1615.49,0.097,0,0,0,2011,0.432,0,1553.39,3266824.46,1658.81,0,1.0272,1.0682,43.9,5.506,5,1,0,0.000508,7.414811,1,0.58,0.00035,1,0,0,0,1
NBM-2026-000622,5484.44,15,7,5474.15,0.007,0,0,0,1053,0.486,0,5714.64,809621.31,5473.2,0,1.0019,0.9597,10.28,2.883,5,1,0,0.006774,8.609852,1,11.23,0.00205,1,0,0,1,0
NBM-2026-000623,2396.56,14,4,2367.24,0.044,0,0,0,4661,0.267,0,2489.62,1127192.35,2396.58,0,1.0124,0.9626,29.32,12.761,0,0,0,0.002126,7.782209,1,0.01,1e-05,0,1,0,1,0
NBM-2026-000624,3495.13,9,14,3497.04,-0.002,0,0,0,933,0.152,0,3318.93,2163358.67,3423.07,0,0.9995,1.0531,-1.91,2.554,5,1,0,0.001616,8.159413,1,72.07,0.02062,1,0,0,0,1
NBM-2026-000625,1182.28,8,2,638.85,3.038,0,1,0,4905,0.209,0,601.3,4285166.95,1178.44,0,1.8506,1.9662,543.43,13.429,1,0,0,0.000276,7.07605,1,3.84,0.00325,0,1,0,0,1
NBM-2026-000626,2520.82,8,5,3622.17,-1.086,0,0,0,161,0.481,0,3339.2,2756978.21,2554.23,0,0.6959,0.7549,-1101.35,0.441,1,0,0,0.000914,7.832738,1,33.4,0.01325,1,0,0,0,1
NBM-2026-000627,1286.56,16,9,1285.76,0.002,0,0,0,3459,0.051,0,1379.98,1672387.05,1290.6,0,1.0006,0.9323,0.81,9.47,0,0,0,0.000769,7.160506,1,4.04,0.00314,1,0,0,1,0
NBM-2026-000628,9161.13,12,5,6957.32,1.131,0,0,0,1365,0.176,0,7034.65,1476646.01,9053.55,0,1.3168,1.3023,2203.81,3.737,1,0,0,0.006204,9.122834,1,107.58,0.01174,1,0,0,0,1
NBM-2026-000629,6671.12,12,10,5975.02,0.416,0,0,0,4283,0.405,0,5776.54,3423899.75,0.0,0,1.1165,1.1549,696.1,11.726,3,0,0,0.001948,8.805693,0,0.0,0.0,1,0,0,0,1
NBM-2026-000630,3396.0,3,6,1770.79,3.278,1,1,1,1371,0.568,0,1796.72,3616082.74,0.0,0,1.9178,1.8901,1625.21,3.754,3,0,1,0.000939,8.130649,0,0.0,0.0,1,0,0,1,0
NBM-2026-000631,1685.35,14,11,1523.1,0.38,0,0,0,2351,0.153,0,1617.08,2978906.27,1692.75,0,1.1065,1.0422,162.25,6.437,2,0,0,0.000566,7.430322,1,7.4,0.00439,1,0,0,0,1
NBM-2026-000632,3214.74,21,2,3407.86,-0.202,0,0,0,886,0.055,0,3557.34,1853827.55,3170.17,0,0.9433,0.9037,-193.12,2.426,1,0,1,0.001734,8.075813,1,44.58,0.01387,0,1,0,1,0
NBM-2026-000633,6191.44,13,10,5842.64,0.213,0,0,0,5112,0.092,0,5659.91,600317.45,6198.61,0,1.0597,1.0939,348.8,13.996,1,0,0,0.010314,8.731085,1,7.17,0.00116,0,0,1,1,0
NBM-2026-000634,2533.91,21,3,1887.06,1.224,0,0,0,946,0.718,0,1842.0,4291370.43,2512.78,0,1.3428,1.3756,646.85,2.59,6,1,1,0.00059,7.837913,1,21.13,0.00834,1,0,0,0,1
NBM-2026-000635,11228.84,17,12,11787.26,-0.169,0,0,0,1380,0.482,0,12576.81,2445427.11,0.0,0,0.9526,0.8928,-558.41,3.778,6,1,0,0.004592,9.32633,0,0.0,0.0,0,1,0,1,0
NBM-2026-000636,5017.47,22,5,2302.63,4.211,0,0,1,4198,0.135,0,2478.92,3086278.19,5063.63,0,2.179,2.0241,2714.84,11.493,5,1,1,0.001626,8.520881,1,46.16,0.0092,1,0,0,0,1
NBM-2026-000637,1391.72,8,6,1285.76,0.294,0,0,0,3459,0.051,0,1214.0,4278241.48,0.0,0,1.0824,1.1464,105.97,9.47,6,1,0,0.000325,7.239015,0,0.0,0.0,1,0,0,0,1
NBM-2026-000638,2587.91,14,14,2688.77,-0.134,0,0,0,2057,0.175,0,2793.63,4040019.48,2595.42,0,0.9625,0.9264,-100.87,5.632,6,1,0,0.000641,7.858991,1,7.51,0.0029,1,0,0,1,0
NBM-2026-000639,934.57,14,8,901.45,0.131,0,0,0,170,0.64,0,864.51,2157790.37,917.45,0,1.0367,1.081,33.12,0.465,6,1,0,0.000433,6.841157,1,17.12,0.01832,1,0,0,1,0
NBM-2026-000640,2753.68,15,5,2537.83,0.304,0,0,0,4586,0.195,0,2422.45,1686581.69,2726.43,0,1.0851,1.1367,215.84,12.556,2,0,0,0.001633,7.921056,1,27.25,0.0099,1,0,0,0,1
NBM-2026-000641,2504.55,9,5,2237.84,0.426,0,0,0,2655,0.206,0,2161.35,1827352.65,2485.63,0,1.1192,1.1588,266.7,7.269,2,0,0,0.001371,7.826262,1,18.91,0.00755,1,0,0,1,0
NBM-2026-000642,1983.9,13,9,1902.38,0.153,0,0,0,2663,0.49,0,1883.08,3342379.33,0.0,0,1.0429,1.0535,81.52,7.291,1,0,0,0.000594,7.593325,0,0.0,0.0,1,0,0,1,0
NBM-2026-000643,2083.2,7,7,1928.65,0.286,0,0,0,4140,0.214,0,1899.88,802658.11,2064.66,0,1.0801,1.0965,154.54,11.335,6,1,1,0.002595,7.642139,1,18.54,0.0089,0,0,1,0,1
NBM-2026-000644,1700.52,18,8,1572.74,0.29,0,0,0,2441,0.07,0,1640.51,4284226.88,1704.26,0,1.0812,1.0366,127.78,6.683,4,0,0,0.000397,7.439279,1,3.74,0.0022,0,1,0,1,0
NBM-2026-000645,1224.53,14,12,1285.76,-0.17,0,0,0,3459,0.051,0,1338.7,892693.48,0.0,0,0.9524,0.9147,-61.23,9.47,0,0,0,0.001372,7.111126,0,0.0,0.0,1,0,0,0,1
NBM-2026-000646,17421.25,16,7,17801.94,-0.076,0,0,0,3901,0.478,0,17336.53,1279597.81,17437.2,0,0.9786,1.0049,-380.69,10.68,5,1,0,0.013615,9.765503,1,15.95,0.00092,1,0,0,1,0
NBM-2026-000647,1814.44,7,9,1757.01,0.117,0,0,0,3783,0.792,0,1647.78,1851042.43,1811.38,0,1.0327,1.1011,57.43,10.357,0,0,1,0.00098,7.504083,1,3.06,0.00169,1,0,0,0,1
NBM-2026-000648,622.98,18,8,582.02,0.251,0,0,0,4458,0.334,0,551.51,3126096.32,624.72,0,1.0704,1.1296,40.95,12.205,6,1,0,0.000199,6.43611,1,1.74,0.0028,1,0,0,1,0
NBM-2026-000649,1602.66,9,9,1757.01,-0.314,0,0,0,3783,0.792,0,1849.42,2561087.55,1602.62,0,0.9121,0.8666,-154.35,10.357,4,0,0,0.000626,7.380042,1,0.04,2e-05,1,0,0,0,1
NBM-2026-000650,1974.43,18,3,2537.83,-0.793,0,0,0,4586,0.195,0,2348.59,1184140.28,1973.51,0,0.778,0.8407,-563.4,12.556,1,0,0,0.001667,7.588541,1,0.92,0.00046,1,0,0,1,0
NBM-2026-000651,13895.06,10,10,17801.94,-0.784,0,0,0,3901,0.478,0,17634.47,3007229.79,0.0,0,0.7805,0.7879,-3906.88,10.68,1,0,0,0.004621,9.539361,0,0.0,0.0,1,0,0,1,0
NBM-2026-000652,2188.95,18,7,2130.86,0.097,0,0,0,3580,0.368,0,2229.98,3441877.81,2174.9,0,1.0273,0.9816,58.08,9.802,2,0,0,0.000636,7.691633,1,14.04,0.00642,1,0,0,1,0
NBM-2026-000653,12376.31,13,3,13283.8,-0.244,0,0,0,4303,0.229,0,14147.49,2768014.61,0.0,0,0.9317,0.8748,-907.49,11.781,0,0,0,0.004471,9.42362,0,0.0,0.0,0,1,0,1,0
NBM-2026-000654,6107.23,15,2,2181.22,6.428,0,0,0,2598,0.108,0,2100.09,681732.15,6082.35,0,2.7999,2.9081,3926.01,7.113,0,0,0,0.008958,8.717392,1,24.87,0.00407,0,1,0,1,0
NBM-2026-000655,2192.28,16,2,1949.21,0.445,0,0,0,1778,0.893,0,2056.74,3433214.44,2214.27,0,1.1247,1.0659,243.07,4.868,2,0,0,0.000639,7.693156,1,21.99,0.01003,1,0,0,0,1
NBM-2026-000656,2294.92,21,8,2367.24,-0.109,0,0,0,4661,0.267,0,2178.22,1919018.47,2273.55,0,0.9694,1.0536,-72.32,12.761,3,0,1,0.001196,7.738888,1,21.37,0.00931,0,1,0,1,0
NBM-2026-000657,3112.21,14,10,3288.3,-0.191,0,0,0,4255,0.153,0,3045.86,3905951.56,3120.35,0,0.9464,1.0218,-176.1,11.65,3,0,0,0.000797,8.043408,1,8.14,0.00262,0,1,0,0,1
NBM-2026-000658,1233.12,11,3,1489.97,-0.616,0,0,0,2512,0.282,0,1554.48,647077.62,0.0,0,0.8276,0.7933,-256.84,6.877,5,1,0,0.001906,7.118114,0,0.0,0.0,0,1,0,0,1
NBM-2026-000659,3364.4,7,8,3497.04,-0.135,0,0,0,933,0.152,0,3396.49,869669.55,3424.2,0,0.9621,0.9906,-132.65,2.554,4,0,1,0.003869,8.121301,1,59.8,0.01778,1,0,0,0,1
NBM-2026-000660,3293.27,11,4,4389.65,-0.892,0,0,0,3925,0.211,0,4226.36,1665608.4,3299.74,0,0.7502,0.7792,-1096.38,10.746,3,0,0,0.001977,8.099939,1,6.47,0.00196,1,0,0,1,0
NBM-2026-000661,6219.24,17,7,6770.82,-0.291,0,0,0,842,0.175,0,6872.95,2795123.08,6191.91,0,0.9185,0.9049,-551.58,2.305,4,0,0,0.002225,8.735564,1,27.33,0.00439,1,0,0,0,1
NBM-2026-000662,1660.14,11,12,1757.01,-0.197,0,0,0,3783,0.792,0,1860.38,4165716.65,1658.87,0,0.9449,0.8924,-96.87,10.357,6,1,0,0.000399,7.415261,1,1.28,0.00077,1,0,0,0,1
NBM-2026-000663,4903.85,14,11,4905.48,-0.001,0,0,0,3338,0.244,0,4870.22,1503239.37,4949.68,0,0.9997,1.0069,-1.62,9.139,0,0,0,0.003262,8.497981,1,45.83,0.00935,1,0,0,0,1
NBM-2026-000664,13650.89,15,13,13975.95,-0.083,0,0,0,4431,0.089,0,13145.38,993130.97,13730.17,0,0.9767,1.0385,-325.06,12.131,4,0,0,0.013745,9.521633,1,79.27,0.00581,1,0,0,1,0
NBM-2026-000665,1849.97,10,8,1928.65,-0.146,0,0,0,4140,0.214,0,1891.01,1814067.03,1854.04,0,0.9592,0.9783,-78.68,11.335,0,0,0,0.00102,7.523466,1,4.06,0.0022,1,0,0,1,0
NBM-2026-000666,4322.21,9,3,4389.65,-0.055,0,0,0,3925,0.211,0,4254.86,2715432.36,4310.37,0,0.9846,1.0158,-67.44,10.746,0,0,0,0.001592,8.371753,1,11.84,0.00274,1,0,0,1,0
NBM-2026-000667,16193.66,10,6,13283.8,0.782,0,0,0,4303,0.229,0,13922.65,2935761.08,16026.73,0,1.2191,1.1631,2909.86,11.781,0,0,0,0.005516,9.692437,1,166.93,0.01031,0,1,0,1,0
NBM-2026-000668,5577.74,15,12,5766.17,-0.117,0,0,0,1067,0.138,0,5956.43,1850108.85,5612.78,0,0.9673,0.9364,-188.43,2.921,2,0,0,0.003015,8.626718,1,35.04,0.00628,0,1,0,1,0
NBM-2026-000669,10486.33,12,7,13283.8,-0.752,0,0,0,4303,0.229,0,12925.78,3253212.61,10552.09,0,0.7894,0.8113,-2797.47,11.781,5,1,0,0.003223,9.257923,1,65.76,0.00627,1,0,0,1,0
NBM-2026-000670,15885.17,11,5,14186.61,0.428,0,0,0,3670,0.787,0,13158.82,4035445.52,0.0,0,1.1197,1.2072,1698.56,10.048,3,0,0,0.003936,9.673204,0,0.0,0.0,1,0,0,0,1
NBM-2026-000671,1658.32,10,6,1480.76,0.428,0,0,0,4511,0.403,0,1392.41,3791575.79,1650.01,0,1.1199,1.191,177.56,12.35,3,0,0,0.000437,7.414165,1,8.31,0.00501,1,0,0,1,0
NBM-2026-000672,1774.59,7,10,1698.57,0.16,0,0,0,1319,0.578,0,1726.48,1511122.16,1776.91,0,1.0448,1.0279,76.02,3.611,4,0,1,0.001174,7.481888,1,2.32,0.0013,0,1,0,1,0
NBM-2026-000673,13003.65,15,7,13975.95,-0.248,0,0,0,4431,0.089,0,14542.97,2315523.91,12888.49,0,0.9304,0.8942,-972.3,12.131,6,1,0,0.005616,9.473062,1,115.16,0.00886,0,1,0,1,0
NBM-2026-000674,1063.36,18,5,1005.18,0.207,0,0,0,3898,0.251,0,1022.11,1430784.69,1063.41,0,1.0579,1.0404,58.18,10.672,6,1,0,0.000743,6.970128,1,0.05,5e-05,0,1,0,1,0
NBM-2026-000675,6965.0,10,10,7758.99,-0.365,0,0,0,1017,0.371,0,8372.65,1433784.69,6969.81,0,0.8977,0.8319,-794.0,2.784,2,0,0,0.004858,8.848796,1,4.81,0.00069,0,1,0,0,1
NBM-2026-000676,600.09,16,5,915.08,-1.229,0,0,0,4311,0.117,0,898.87,3698287.31,602.2,0,0.6558,0.6676,-315.0,11.803,4,0,0,0.000162,6.398738,1,2.11,0.00352,0,1,0,1,0
NBM-2026-000677,1235.88,8,6,1396.55,-0.411,0,0,0,1578,0.428,0,1329.06,1100150.39,1220.98,0,0.885,0.9299,-160.67,4.32,2,0,0,0.001123,7.120343,1,14.9,0.01206,1,0,0,0,1
NBM-2026-000678,4007.35,5,5,3497.04,0.521,0,0,0,933,0.152,0,3244.73,732310.85,3997.36,0,1.1459,1.235,510.3,2.554,2,0,1,0.005472,8.296134,1,9.99,0.00249,1,0,0,1,0
NBM-2026-000679,5893.65,12,12,5656.78,0.15,0,0,0,3020,0.27,0,6075.85,1435852.32,5869.53,0,1.0419,0.97,236.86,8.268,4,0,0,0.004105,8.6818,1,24.11,0.00409,0,1,0,1,0
NBM-2026-000680,1197.25,21,6,1035.83,0.557,0,0,0,4407,0.335,0,1042.19,2455962.02,1195.68,0,1.1558,1.1488,161.42,12.066,2,0,1,0.000487,7.08862,1,1.57,0.00132,0,0,1,1,0
NBM-2026-000681,1218.74,15,7,1031.53,0.648,0,0,0,4686,0.124,0,1011.7,1926681.77,1214.62,0,1.1815,1.2046,187.21,12.83,5,1,0,0.000633,7.106395,1,4.13,0.00338,0,1,0,1,0
NBM-2026-000682,3028.66,5,4,2779.73,0.32,0,0,0,366,0.143,0,2914.67,1154700.77,2983.08,0,1.0896,1.0391,248.93,1.002,2,0,1,0.002623,8.016206,1,45.58,0.01505,1,0,0,1,0
NBM-2026-000683,4026.16,13,4,3953.43,0.066,0,0,0,4788,0.198,0,4046.09,2357607.87,4016.64,0,1.0184,0.9951,72.72,13.109,0,0,0,0.001708,8.300816,1,9.52,0.00236,1,0,0,0,1
NBM-2026-000684,3826.09,16,8,4615.9,-0.611,0,0,0,1271,0.129,0,4776.21,2596308.41,3842.39,0,0.8289,0.8011,-789.81,3.48,6,1,0,0.001474,8.24986,1,16.3,0.00426,1,0,0,1,0
NBM-2026-000685,2225.29,17,8,1928.65,0.549,0,0,0,4140,0.214,0,1981.3,2806230.35,2190.26,0,1.1538,1.1231,296.63,11.335,4,0,0,0.000793,7.708091,1,35.02,0.01574,1,0,0,0,1
NBM-2026-000686,448.75,18,10,402.7,0.408,0,0,0,681,0.101,0,392.36,2864612.15,447.71,0,1.1144,1.1437,46.05,1.864,6,1,0,0.000157,6.108687,1,1.04,0.00232,1,0,0,0,1
NBM-2026-000687,2896.16,13,8,3276.08,-0.414,0,0,0,447,0.101,0,3081.17,2618546.34,2878.29,0,0.884,0.94,-379.92,1.224,2,0,0,0.001106,7.971486,1,17.86,0.00617,1,0,0,0,1
NBM-2026-000688,3706.45,18,7,3811.99,-0.099,0,0,0,2468,0.05,0,4082.37,904883.85,3697.27,0,0.9723,0.9079,-105.54,6.757,3,0,0,0.004096,8.218101,1,9.19,0.00248,0,0,1,0,1
NBM-2026-000689,2564.43,7,9,2028.11,0.944,0,0,0,334,0.26,0,2182.93,1710055.71,2559.94,0,1.2644,1.1748,536.33,0.914,5,1,1,0.0015,7.849883,1,4.5,0.00175,1,0,0,1,0
NBM-2026-000690,1443.77,17,5,1572.74,-0.293,0,0,0,2441,0.07,0,1653.91,754050.53,1443.55,0,0.918,0.8729,-128.97,6.683,3,0,0,0.001915,7.275706,1,0.22,0.00015,1,0,0,1,0
NBM-2026-000691,1238.6,21,6,1695.06,-0.962,0,0,0,2969,0.158,0,1818.77,1105783.76,1242.95,0,0.7307,0.681,-456.46,8.129,4,0,1,0.00112,7.122547,1,4.34,0.00351,1,0,0,1,0
NBM-2026-000692,3807.12,13,8,4025.99,-0.194,0,0,0,1528,0.342,0,3827.12,1703756.58,3847.22,0,0.9456,0.9948,-218.87,4.183,5,1,0,0.002235,8.244891,1,40.1,0.01053,0,1,0,1,0
NBM-2026-000693,2064.47,16,9,1949.21,0.211,0,0,0,1778,0.893,0,2096.61,2775387.72,2068.11,0,1.0591,0.9847,115.26,4.868,2,0,0,0.000744,7.633115,1,3.63,0.00176,0,0,1,1,0
NBM-2026-000694,985.05,13,5,1225.71,-0.701,0,0,0,4348,0.232,0,1250.2,2341796.67,977.72,0,0.8037,0.7879,-240.67,11.904,5,1,0,0.000421,6.893702,1,7.33,0.00744,1,0,0,0,1
NBM-2026-000695,3003.56,16,9,3025.65,-0.026,0,0,0,2539,0.437,0,3064.54,1214619.9,2957.9,0,0.9927,0.9801,-22.09,6.951,2,0,0,0.002473,8.007888,1,45.66,0.0152,1,0,0,0,1
NBM-2026-000696,1322.09,17,8,1396.55,-0.19,0,0,0,1578,0.428,0,1325.32,2162931.76,1316.4,0,0.9467,0.9976,-74.45,4.32,5,1,0,0.000611,7.187728,1,5.69,0.00431,0,1,0,1,0
NBM-2026-000697,641.73,16,4,682.01,-0.211,0,0,0,1946,0.505,0,720.74,3969649.77,634.48,0,0.9409,0.8904,-40.28,5.328,2,0,0,0.000162,6.465731,1,7.25,0.0113,1,0,0,1,0
NBM-2026-000698,2617.64,8,13,3407.86,-0.828,0,0,0,886,0.055,0,3417.01,2952509.82,2627.43,0,0.7681,0.7661,-790.22,2.426,4,0,0,0.000887,7.87041,1,9.79,0.00374,1,0,0,1,0
NBM-2026-000699,1438.11,14,10,1949.21,-0.936,0,0,0,1778,0.893,0,1813.29,3854200.6,1441.02,0,0.7378,0.7931,-511.1,4.868,2,0,0,0.000373,7.27178,1,2.91,0.00202,0,1,0,0,1
NBM-2026-000700,2685.98,16,8,2643.23,0.058,0,0,0,4084,0.294,0,2451.83,3844674.46,2685.28,0,1.0162,1.0955,42.74,11.181,1,0,0,0.000699,7.896172,1,0.7,0.00026,0,1,0,1,0
NBM-2026-000701,438.39,13,8,389.61,0.447,0,0,0,1245,0.258,0,394.71,2394726.82,442.6,0,1.1252,1.1107,48.78,3.409,3,0,0,0.000183,6.085389,1,4.21,0.00961,1,0,0,0,1
NBM-2026-000702,2248.72,16,12,2028.11,0.388,0,0,0,334,0.26,0,2168.82,4275649.38,2240.66,0,1.1088,1.0368,220.61,0.914,0,0,0,0.000526,7.71856,1,8.06,0.00358,0,0,1,1,0
NBM-2026-000703,15641.6,15,7,6034.86,5.685,0,1,0,4735,0.353,0,5581.54,2125637.47,15562.74,0,2.5919,2.8024,9606.74,12.964,3,0,0,0.007359,9.657753,1,78.86,0.00504,1,0,0,1,0
NBM-2026-000704,5312.67,8,9,5830.24,-0.317,0,0,0,4419,0.146,0,5461.38,3891565.54,5254.62,0,0.9112,0.9728,-517.57,12.099,5,1,0,0.001365,8.578039,1,58.05,0.01093,0,0,1,1,0
NBM-2026-000705,5778.69,8,8,6034.86,-0.152,0,0,0,4735,0.253,0,6489.47,2906884.46,5710.29,0,0.9576,0.8905,-256.17,12.964,6,1,0,0.001988,8.662106,1,68.4,0.01184,1,0,0,1,0
